0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
316210;300856;294562;272778;259900;214892;201394;150656;119694;58262;16784;39574;108340;130048;185688;201612;247722;252256;270094;272564;278150;0
321734;306390;299284;276038;262466;217460;203176;152846;120234;58270;14412;42308;119648;142068;195416;211162;254892;259438;276906;279376;284968;0
335604;320382;313270;290004;275800;223820;209580;158694;125482;59552;10226;47510;131774;154490;208694;225006;270266;274858;292398;294868;300462;0
339896;324662;317550;294142;279488;228194;214034;160250;127392;62438;-6074;54542;142510;163176;214494;230620;277012;281634;298992;301464;307068;0
344880;342752;327606;320478;297346;282616;231746;217934;161676;128304;60510;4382;64440;152170;173532;223408;239420;286492;291214;308572;311044;0
342596;340408;324892;317646;294088;278862;224382;210714;154018;119742;-49608;15620;74172;157934;178572;228766;244674;293314;298034;315394;317866;1
177102;174932;162760;156526;136384;122650;88418;84080;49044;34230;10474;17526;37776;75318;82824;110766;116852;139252;140732;148302;149344;1
193716;187424;168360;154068;115752;109414;67930;47832;17272;-17656;46576;89622;103160;133584;142764;167938;169814;178798;179948;184338;184898;1
206048;199752;181162;166954;125442;118944;77682;56254;26586;-6426;-41838;85384;101882;135736;145970;171124;173270;183202;184412;189006;189754;1
217402;211182;192824;178720;136956;130534;87914;65750;31154;-1238;-38234;82500;101888;133130;145222;170638;172876;184078;185288;189888;190636;1
212570;194094;180094;138108;131458;88388;64966;32360;-1058;-37640;82110;102970;133900;148678;174978;177186;188410;189620;194214;194962;197308;1
219744;201908;187996;145402;138552;93806;68254;36586;4458;-33654;77432;100856;134246;151768;184898;188188;200158;201370;206334;207082;209480;0
237914;230494;213560;199874;155130;147962;103508;78050;44960;10646;36274;85378;108646;146970;167082;201602;204884;217990;219208;224656;224824;1
246148;238810;222456;208808;163492;156282;111886;85536;50840;15362;-35526;88310;112942;151936;175250;209528;212874;226162;227380;232868;233036;0
248696;241352;225262;211618;166422;158534;113308;85016;52306;15068;36372;90440;115474;155848;178622;213460;219140;231328;232568;238114;238282;0
264568;251492;244288;228152;214564;169754;161848;116598;87530;53566;14098;37384;94404;119258;162470;185512;221152;226708;239340;240438;245900;0
269138;256978;249792;233416;222002;177412;168872;122704;91112;56040;-11530;45276;99618;127800;171160;191028;223962;229462;242086;243184;248650;0
276842;264908;257722;240874;229642;185252;176908;126542;94052;55970;-7676;54334;111216;142154;183192;200730;236146;241750;254254;255356;260818;0
284100;280958;268564;261372;244382;234222;190022;180800;129652;96072;57250;-4190;58530;123314;155368;196182;212152;247062;252188;264742;265836;0
290084;286942;274732;267540;250254;240166;194820;185372;132502;95718;54470;-778;57862;125478;160510;200490;215610;251942;257168;269194;270276;0
324270;309696;306526;292660;285216;264392;254162;210062;199376;142620;101106;-48642;11470;73978;144680;178510;217498;232254;267568;273026;285942;0
334476;319840;316698;302934;295366;274312;263812;218722;200818;141362;-93288;-34750;24462;86368;155296;187278;225614;238486;271652;276948;289046;0
335968;332356;317760;314698;300994;293804;271054;260486;219962;197556;133846;-80864;-21496;40968;105628;171452;199748;236420;248672;281202;286472;1
323394;309274;306234;293614;286418;263792;253024;217398;197132;134758;-76706;-13218;47386;111698;176430;203362;239762;251930;284254;289424;301808;0
322466;308272;305582;295644;287478;264866;254294;221552;202426;138282;-77606;-8798;54238;117804;179578;204994;240902;252912;285112;290142;302380;0
321518;317908;304230;301540;291602;283020;260586;250336;218694;199330;136600;-71162;-3048;60408;122128;180964;205800;241096;253230;285046;290040;0
106882;103734;95672;89126;81992;77484;66174;61158;38372;23784;6174;19248;24292;38142;45286;75406;80358;106234;108620;145314;147188;1
133502;129828;121292;114708;105490;99502;79468;71858;47716;32412;8990;22004;28316;50188;61550;96268;102956;139386;141772;179076;181054;1
154858;152366;144286;134664;124682;116214;92414;80310;54940;36448;10832;27120;37036;61658;74082;109762;120144;164142;167856;206226;208212;0
177846;175354;167314;157270;146492;136282;105538;88682;60418;41586;-9016;31354;44402;71276;92148;130274;140788;185216;188970;227674;230232;0
193332;188890;185572;177462;170526;157068;148370;113768;92836;63764;44444;-6540;35430;50154;81648;103902;143374;154216;200304;204132;243944;1
203142;198600;195682;187454;183086;168220;159060;124280;95958;67890;45718;-3284;39780;56180;90650;113778;155744;169416;217430;221292;261722;1
222850;219730;211280;206718;191056;181598;146394;110092;73724;49894;1570;44748;62218;102210;123876;165576;179992;229656;233936;274864;277416;0
230532;227408;218918;214320;197326;187616;151632;113220;74054;47568;3048;46398;62888;101378;123704;165518;180162;233426;238078;278918;281470;0
235794;232672;224182;219582;202440;192314;155550;115706;75696;50030;-3920;45764;63930;102576;124796;166518;181260;235582;240236;281056;283608;0
243994;238628;235504;226848;222484;204922;194948;158286;117270;79696;49460;702;56232;75574;114896;136954;177738;191592;244776;249430;290778;1
243202;240062;231384;227170;209574;199428;161622;120096;81448;49918;5556;61256;79548;120114;142124;182128;195978;248552;253524;294890;297408;0
253956;248438;245066;235790;230850;212606;202376;164454;121872;84112;52632;7404;64368;92056;132988;154852;195314;209560;262298;268332;311350;0
259740;254034;250636;241304;235860;215472;204966;166696;123098;85276;-50614;11842;73276;101016;141488;162538;203310;219496;272068;278684;321704;1
264708;258818;255364;246110;240502;219948;209256;170120;125998;87382;51900;11984;76190;103494;143468;163724;204630;222440;275358;281946;325268;0
264266;263856;257758;252904;243640;237482;215806;205284;164944;120060;84812;-48680;12186;80314;106232;145014;165300;206568;230326;283182;289550;0
266166;263844;263434;256746;251698;241772;234484;209136;197946;158638;-111888;-75584;-32664;28920;96060;120654;160414;181048;220248;244846;296940;0
253234;250238;249808;242610;238338;228206;220848;195994;183478;143154;-84296;-50220;7386;68822;135022;159122;198120;217034;259920;284452;337276;0
255426;251844;251410;244176;240282;229578;222670;197034;184256;141522;-78688;-42654;18382;80008;148126;172512;209156;228056;270672;288856;341136;1
260912;257170;256736;249744;245790;235074;226244;200828;185494;140844;-75638;-39116;24530;85848;152664;176832;214036;232724;276534;294808;346198;0
267112;266130;264290;259542;258902;251794;246654;234580;226006;197046;173560;-126168;-56840;-19118;44544;105904;172640;196570;230950;248392;291484;0
275650;274270;272392;266404;264402;257150;252736;239710;230946;200160;-156732;-99974;-22402;15078;84322;146874;214012;237588;271484;288622;331726;1
286110;284650;282772;276692;274572;267730;263162;248924;238504;203210;155920;-89680;-5296;32860;101910;163220;231040;254582;287874;305046;347424;0
292300;292142;290638;288606;282294;279184;270862;266136;248894;236488;200206;-140330;-66688;26214;65192;142118;203144;272560;296086;329798;346936;1
103026;100668;99452;99066;95714;90544;80990;78406;69106;64968;50142;-35676;-19352;14920;28686;82396;97532;131966;135062;156080;160436;1
130380;123850;118452;106500;101052;89150;81874;58212;41678;17012;20944;37132;90558;112266;148608;155460;177266;182332;208302;213182;242570;0
170562;167268;160110;156396;141206;132440;107970;100624;67464;47170;19144;21676;48510;107142;146806;192146;198892;223328;229130;257930;260050;1
179092;175786;168118;164280;146696;137286;113512;103922;68946;46760;16850;23966;50224;112530;154152;202160;208636;234320;239744;268418;270530;1
200110;190882;186668;168570;158462;134314;122178;82464;58952;15168;-31536;59532;125858;170184;228318;234398;261094;266400;294574;296686;324400;1
212692;208180;190392;179512;154964;142320;99092;74554;25338;-22324;56488;126304;169040;236446;245140;276064;282378;311038;313198;341166;343214;1
239464;221848;210300;184328;167576;119832;86862;36418;-11268;-48864;120984;165852;235158;251912;286300;293826;320886;323054;351002;353050;385496;0
273066;268230;250876;239324;211450;191310;141764;100060;42268;-8882;-49106;120472;164858;235484;254028;289284;296990;327906;330040;358582;360630;0
298442;287852;282702;264382;248242;219300;199440;148610;102624;43012;5978;49632;128316;174162;253620;269822;310042;317932;350264;352666;380566;0
309270;298314;292884;273254;255814;223078;202678;148852;102596;43578;-9174;51394;133436;181468;266400;282304;322222;331350;364078;366460;394408;1
314418;295140;277274;242908;220212;159840;111812;53670;326;-47590;130686;179846;268562;288276;327436;337102;370384;372550;400266;402322;435118;0
335292;329668;310520;292488;256968;231464;169920;117086;55994;4318;46924;131540;181734;275336;299358;338792;348372;382560;384724;412488;414544;0
352938;341802;336124;317316;299018;261896;235816;172318;117844;57208;4634;48214;137544;191618;290846;314772;354402;362804;397768;399950;426892;0
360852;358406;345432;339574;317628;298382;261064;234260;171230;114530;56032;2204;57310;154232;210870;312184;335986;376488;385178;424942;427470;1
372218;359268;353216;331006;311834;273164;245464;183212;121874;57524;11130;71736;173072;228460;333196;357002;398070;406472;445728;448332;475466;0
374502;370372;357220;350948;328384;308918;269734;241550;181852;119838;-48248;25644;89496;195170;249758;355076;379176;420542;429612;469352;471958;1
372158;358570;352214;329222;309712;270370;241200;180102;124744;49612;32616;99176;207898;262308;367392;391438;436110;445194;483466;486094;513450;1
400894;387188;380434;356704;331314;289008;254652;191054;144146;68734;-23500;100944;205116;258838;361162;385656;430136;439056;477358;480016;507270;1
416094;402412;395468;371062;345522;300416;263332;197732;151040;72842;-18042;99616;206244;260128;363432;388004;435360;444708;484480;486904;514314;1
436560;429564;404132;378530;329898;291416;218614;172462;97650;3274;-94056;208020;263756;361182;386294;435684;448134;488340;490892;518850;521308;1
240984;221754;198568;168050;138614;92890;76938;42482;12486;-20512;-67314;107318;172204;182788;221462;237506;273926;276430;303356;305344;330412;0
286362;280272;260512;237228;203562;170946;113698;92436;58176;26612;13440;68708;109920;181398;191756;236524;261072;305422;308870;336390;338450;1
292786;286756;266822;243516;209192;177316;118138;95806;60784;28648;-12772;70926;112006;183280;195830;243442;269026;313590;317030;344962;347022;1
297376;276542;253246;218962;187122;127464;106794;71072;37836;-7802;-70312;116772;187578;200138;250188;277392;324162;327626;355968;358028;383294;0
329074;323080;302208;278972;244406;214120;152148;118132;79396;36932;-7524;72890;119922;193820;212578;264224;291930;341954;345852;374798;376830;1
326608;305822;282578;247746;218782;156954;123950;84766;42672;-4946;71968;123018;195876;215734;269742;298152;348698;352720;382160;384214;409500;1
340670;319548;295994;260002;231174;169518;133932;92160;50928;-1826;-68682;123564;194638;216130;268938;297310;347282;351390;381034;383100;408386;1
323246;299796;264554;236282;176068;139652;96706;56756;1564;-66778;124562;198242;223062;273910;302418;351668;355162;385244;387450;412990;413738;1
339332;316382;280980;254030;194196;158556;112098;73414;16232;-55810;-116324;187742;214466;266474;295148;345802;349338;379328;381772;407302;408050;0
342006;319058;283658;257126;200618;166584;118580;76302;21516;-49904;-110776;184884;213250;264780;296648;347402;351264;381114;383452;409022;409770;1
344658;309568;283036;227590;194356;139896;99380;43296;-29378;-100962;174844;207846;262486;295828;346484;350874;381088;383428;408996;409744;418610;1
345338;319878;265682;232184;176514;135384;78758;6766;-68676;-152942;203404;264966;300242;356182;361308;392008;394550;420576;421324;430190;430320;1
372142;346878;292592;260118;205192;166412;112954;39882;-36196;-126470;-187584;257796;298828;355326;360034;390902;395418;421882;422630;431496;431626;1
349512;295548;263256;208986;170396;116018;43302;-37402;-116766;-182514;258556;302162;346658;351332;382570;387056;414086;414834;423700;423830;426896;0
378668;350580;299222;267612;214532;176106;125078;52668;-27820;-107288;-171830;252048;303002;354152;360792;391888;396540;424422;425170;434036;434166;1
363086;312772;281188;229876;192124;141794;73086;-4994;-87738;-164554;241608;297908;352558;360576;390738;396572;424188;424936;433802;433932;436978;0
96312;94806;75466;67148;57122;53288;37262;32804;16578;5342;14432;30622;35620;49692;57050;72232;78232;92544;93726;95986;98616;1
130032;126374;99388;90170;76368;68236;48412;42200;22256;8412;-16282;36412;42588;62430;72616;90574;113136;129866;132004;135954;141206;1
140684;130190;115796;106470;83160;72212;42202;25334;-3080;-28772;45128;70278;83288;104126;128292;149642;153012;160106;167058;172922;174290;1
176644;165456;147432;137564;111310;98644;59112;39594;6896;-19862;-38616;68684;82356;105840;129008;152854;162674;171204;178628;186902;189216;0
196724;185496;167496;155930;126666;111716;67162;46960;12550;-18410;-41150;73198;88400;111198;136426;160434;173780;182750;190214;198718;201102;1
240092;227598;209292;197306;163788;148000;93410;71812;25012;-7284;-35288;71812;94188;118634;146862;173324;188386;197840;205744;214120;216844;0
344578;286404;273994;252702;240622;199740;180198;114382;90472;32482;-816;29924;68380;98042;123514;152176;184358;200094;210288;218054;226940;0
356240;293776;280672;259204;247132;205992;185882;121304;96138;38978;-2776;33322;72790;104692;133970;163760;198538;213572;223902;232254;241564;1
364078;300570;287142;264994;252904;214028;192600;126354;101364;44250;2694;35690;75066;106158;136886;167584;204420;219520;230214;238624;250708;0
373498;310096;296422;274076;261892;221360;197354;127804;102280;44386;-508;38464;79296;110788;145352;175326;210144;225266;236014;244454;256652;0
394154;388044;322334;308668;282634;270250;228846;203230;132360;106234;43176;2998;40898;81294;113182;151924;181960;216786;231368;242254;250694;1
406084;337950;323888;296856;284568;242844;217158;146152;120020;49160;1718;39608;81302;115336;155830;185764;221730;237088;247918;256352;269010;1
357950;341772;312818;299692;257116;229852;156890;130648;55332;4136;40902;82728;120064;164690;194348;230694;245392;255818;264354;278624;281704;0
430134;361380;345192;315510;301910;257400;229050;154230;126840;52100;4554;41082;82834;122420;167516;196906;231656;246276;256524;265058;278904;0
442744;372044;355812;326970;313324;267836;239282;161432;132232;55034;4740;44956;87594;128444;178442;208062;242578;257116;267312;275846;290892;0
444552;373782;357550;329470;315796;270860;241512;162442;130698;54514;-1054;52042;99592;144944;195004;223844;258200;272818;283268;291876;308096;1
453452;381624;364398;336846;322176;276758;247090;163104;133588;56668;1668;52758;102024;148450;199728;228824;263860;278532;288890;297438;313858;0
453680;382498;364846;336834;320512;274672;245926;165906;135614;58176;-2288;52550;102316;149362;203316;232342;269232;284462;294654;304916;321336;1
388274;370944;343076;326660;280926;252814;173616;143064;64800;8366;49790;104316;153290;208236;238734;277022;292450;302686;313020;330930;334056;1
376210;347090;329576;283266;255652;177476;148572;69282;15920;-42998;103636;155824;214432;245144;283326;299030;309332;319482;338640;341786;352790;1
395330;363554;345570;297334;269746;191798;164176;82944;24710;-34138;-99832;154598;215910;247342;285962;301680;312330;322522;342276;345422;356426;1
384976;366758;317232;290380;212576;187394;107274;48970;-10696;-78134;148528;214826;251556;289782;306810;318526;328776;349510;352606;363652;363886;0
